run_id,model,phase,prompt_idx,prompt_short,t_start_mono,t_end_mono,duration_ms,tokens_per_sec,prompt_tokens,prompt_tokens_per_sec,gen_tokens,gpu_mean_w,gpu_peak_w,gpu_energy_j,cpu_mean_pct,total_tokens,j_per_token,j_per_out_token,reasoning_mode,reasoning_toggle_method,thinking_tokens_est,answer_tokens_est,energy_thinking_j,energy_answer_j,j_per_answer_token,correct
2,deepseek-r1:1.5b,load,11,Explain how a transformer neural network works. Cover attent,17894.834,17902.463,7628,210.3,22,1728.7,1383,117.730,125.970,898.132,,1405,0.6392399548797104,0.6494086309515495,on,thinking_tags,967,416,627.978,270.154,0.6494,
2,deepseek-r1:1.5b,load,12,Write a short story (about 200 words) about a robot who disc,17902.792,17906.871,4078,214.0,26,2720.7,742,115.946,124.620,472.922,,768,0.6157841287767538,0.6373614702163706,on,thinking_tags,313,429,199.494,273.428,0.6374,
2,deepseek-r1:1.5b,load,13,List and briefly explain ten common software design patterns,17906.991,17913.770,6778,206.7,19,1739.3,1214,120.750,124.900,818.556,,1233,0.6638734371083573,0.6742635485622772,on,thinking_tags,957,257,645.270,173.286,0.6743,
2,deepseek-r1:1.5b,load,14,Describe the pros and cons of renewable energy sources: sola,17913.860,17917.941,4080,211.4,24,2440.5,733,118.869,124.230,485.079,,757,0.6407912853812184,0.6617721733063879,on,thinking_tags,507,226,335.518,149.561,0.6618,
3,deepseek-r1:1.5b,load,0,What is the capital of France?,17918.111,17921.181,3069,211.2,10,981.2,544,114.527,122.300,351.580,,554,0.634620099076048,0.6462859097208282,on,thinking_tags,467,77,301.816,49.764,0.6463,
3,deepseek-r1:1.5b,load,1,What year was the C programming language created?,17921.330,17923.425,2095,212.8,12,1240.2,366,113.362,121.450,237.532,,378,0.6283923436589811,0.6489953713199312,on,thinking_tags,307,59,199.242,38.291,0.6490,
3,deepseek-r1:1.5b,load,2,Name three planets in our solar system.,17923.486,17925.850,2364,215.1,11,1168.8,424,117.832,122.920,278.621,,435,0.6405072215689884,0.6571241542040329,on,thinking_tags,299,125,196.480,82.141,0.6571,
3,deepseek-r1:1.5b,load,3,What is 17 multiplied by 23?,17926.173,17928.778,2604,214.8,14,1291.4,470,109.100,123.040,284.180,,484,0.5871495985347206,0.6046391610442655,on,thinking_tags,213,257,128.788,155.392,0.6046,
3,deepseek-r1:1.5b,load,4,"Who wrote the novel ""1984""?",17928.805,17931.065,2259,215.7,13,1357.2,408,120.226,124.570,271.689,,421,0.6453422285100514,0.6659046034380678,on,thinking_tags,374,34,249.048,22.641,0.6659,
3,deepseek-r1:1.5b,load,5,Explain the difference between TCP and UDP in two sentences.,17931.471,17933.256,1785,216.1,15,1563.8,317,104.388,122.650,186.369,,332,0.5613513075261061,0.5879136722355434,on,thinking_tags,217,100,127.577,58.791,0.5879,
3,deepseek-r1:1.5b,load,6,What are the main advantages of using containers over virtua,17933.577,17938.471,4893,213.7,15,1525.2,897,116.936,124.770,572.284,,912,0.6275041969086116,0.6379975781278192,on,thinking_tags,591,306,377.057,195.227,0.6380,
3,deepseek-r1:1.5b,load,7,Describe how HTTPS protects data in transit.,17938.831,17948.459,9628,210.2,11,1093.2,1759,120.701,126.300,1162.115,,1770,0.6565622453393569,0.6606680922402852,on,thinking_tags,1337,422,883.313,278.802,0.6607,
3,deepseek-r1:1.5b,load,8,What is gradient descent and why is it used in machine learn,17948.800,17954.157,5357,211.8,16,1683.3,968,117.422,125.270,629.063,,984,0.6392914779347427,0.6498582792229203,on,thinking_tags,588,380,382.117,246.946,0.6499,
3,deepseek-r1:1.5b,load,9,Summarise the causes of World War I in three bullet points.,17954.593,17956.707,2114,214.1,17,1767.6,377,107.162,123.670,226.590,,394,0.5751011001554568,0.6010340410112731,on,thinking_tags,269,108,161.678,64.912,0.6010,
3,deepseek-r1:1.5b,load,10,Write a Python function that checks whether a given string i,17957.227,17968.068,10841,202.9,23,1994.8,1908,117.965,124.800,1278.932,,1931,0.6623161531861737,0.6703000481145185,on,thinking_tags,1577,331,1057.063,221.869,0.6703,
3,deepseek-r1:1.5b,load,11,Explain how a transformer neural network works. Cover attent,17968.371,17976.108,7736,205.0,22,2267.7,1364,117.935,123.750,912.464,,1386,0.6583432470782458,0.6689616865472497,on,thinking_tags,997,367,666.955,245.509,0.6690,
3,deepseek-r1:1.5b,load,12,Write a short story (about 200 words) about a robot who disc,17976.271,17982.375,6104,208.4,26,2319.8,1096,119.763,124.830,731.123,,1122,0.651624557094572,0.6670828038869614,on,thinking_tags,296,800,197.457,533.666,0.6671,
3,deepseek-r1:1.5b,load,13,List and briefly explain ten common software design patterns,17982.580,17987.370,4789,210.1,19,1463.6,860,118.390,125.380,567.071,,879,0.6451320128453321,0.659384929408194,on,thinking_tags,631,229,416.072,150.999,0.6594,
3,deepseek-r1:1.5b,load,14,Describe the pros and cons of renewable energy sources: sola,17987.849,17995.576,7726,210.5,24,1956.5,1401,117.765,125.680,909.960,,1425,0.6385683184924151,0.6495073903295443,on,thinking_tags,1115,286,724.201,185.759,0.6495,
0,deepseek-r1:1.5b,idle,-1,IDLE_BASELINE,18017.947,18027.996,10049,0,0,0,0,17.456,34.290,175.426,,0,0,0,off,thinking_tags,0,0,0,0,0,
1,deepseek-r1:1.5b,load,0,What is the capital of France?,18027.997,18028.411,413,209.8,14,49.6,8,13.930,13.930,5.766,,22,0.2620919736345637,0.7207529274950503,off,thinking_tags,0,8,0.000,5.766,0.7208,
1,deepseek-r1:1.5b,load,1,What year was the C programming language created?,18028.533,18028.806,273,201.9,16,1364.5,32,20.420,20.420,5.576,,48,0.11616138642061591,0.17424207963092386,off,thinking_tags,0,32,0.000,5.576,0.1742,
1,deepseek-r1:1.5b,load,2,Name three planets in our solar system.,18029.067,18029.706,639,192.8,15,1238.5,92,63.175,83.020,40.408,,107,0.3776473325587151,0.43922026721502727,off,thinking_tags,0,92,0.000,40.408,0.4392,
1,deepseek-r1:1.5b,load,3,What is 17 multiplied by 23?,18030.133,18030.681,547,210.0,18,1749.7,84,77.320,78.530,42.364,,102,0.4153288607709706,0.50432790236475,off,thinking_tags,0,84,0.000,42.364,0.5043,
1,deepseek-r1:1.5b,load,4,"Who wrote the novel ""1984""?",18031.185,18031.397,211,221.1,17,1732.4,24,71.870,71.870,15.205,,41,0.3708462620965435,0.6335290310815951,off,thinking_tags,0,24,0.000,15.205,0.6335,
1,deepseek-r1:1.5b,load,5,Explain the difference between TCP and UDP in two sentences.,18031.713,18032.744,1030,210.2,19,1673.8,172,64.125,78.060,66.110,,191,0.3461273019965505,0.38436229465896016,off,thinking_tags,0,172,0.000,66.110,0.3844,
1,deepseek-r1:1.5b,load,6,What are the main advantages of using containers over virtua,18032.768,18032.917,148,226.5,19,1967.4,12,106.380,106.380,15.833,,31,0.5107287808649187,1.3193826839010399,off,thinking_tags,0,12,0.000,15.833,1.3194,
1,deepseek-r1:1.5b,load,7,Describe how HTTPS protects data in transit.,18033.305,18035.593,2288,204.3,15,1522.5,394,98.744,116.260,225.944,,409,0.5524308272708554,0.5734624577507103,off,thinking_tags,0,394,0.000,225.944,0.5735,
1,deepseek-r1:1.5b,load,8,What is gradient descent and why is it used in machine learn,18035.945,18038.614,2668,200.5,20,1791.2,453,105.683,117.130,282.067,,473,0.5963357412654892,0.6226640300630826,off,thinking_tags,0,453,0.000,282.067,0.6227,
1,deepseek-r1:1.5b,load,9,Summarise the causes of World War I in three bullet points.,18039.121,18039.991,870,203.8,21,2098.3,137,77.110,80.690,67.111,,158,0.4247523164893923,0.48986033580528454,off,thinking_tags,0,137,0.000,67.111,0.4899,
1,deepseek-r1:1.5b,load,10,Write a Python function that checks whether a given string i,18040.178,18042.235,2057,212.7,27,2415.2,361,105.230,118.710,216.486,,388,0.5579541860663513,0.5996848315616186,off,thinking_tags,0,361,0.000,216.486,0.5997,
1,deepseek-r1:1.5b,load,11,Explain how a transformer neural network works. Cover attent,18042.299,18048.020,5721,204.4,26,2503.8,1016,116.965,123.600,669.165,,1042,0.6421932729964416,0.6586273528172166,off,thinking_tags,0,1016,0.000,669.165,0.6586,
1,deepseek-r1:1.5b,load,12,Write a short story (about 200 words) about a robot who disc,18048.075,18048.290,214,222.7,30,2960.7,24,121.820,121.820,26.121,,54,0.4837218137651628,1.0883740809716163,off,thinking_tags,0,24,0.000,26.121,1.0884,
1,deepseek-r1:1.5b,load,13,List and briefly explain ten common software design patterns,18048.616,18051.650,3033,209.9,23,2420.5,543,107.810,122.500,327.083,,566,0.5778852652471468,0.6023629099997884,off,thinking_tags,0,543,0.000,327.083,0.6024,
1,deepseek-r1:1.5b,load,14,Describe the pros and cons of renewable energy sources: sola,18051.804,18053.653,1848,209.4,28,2750.0,321,110.635,120.450,204.548,,349,0.5860977826370932,0.637221576761201,off,thinking_tags,0,321,0.000,204.548,0.6372,
2,deepseek-r1:1.5b,load,0,What is the capital of France?,18053.939,18054.072,133,226.1,14,1389.6,8,104.420,104.420,13.942,,22,0.6337431490804011,1.742793659971103,off,thinking_tags,0,8,0.000,13.942,1.7428,
2,deepseek-r1:1.5b,load,1,What year was the C programming language created?,18054.470,18054.639,169,211.3,16,1504.8,14,63.620,63.620,10.764,,30,0.35880576193448116,0.7688694898596025,off,thinking_tags,0,14,0.000,10.764,0.7689,
2,deepseek-r1:1.5b,load,2,Name three planets in our solar system.,18055.003,18055.661,658,212.9,15,1409.7,105,63.995,78.870,42.158,,120,0.35131540840567843,0.4015033238922039,off,thinking_tags,0,105,0.000,42.158,0.4015,
2,deepseek-r1:1.5b,load,3,What is 17 multiplied by 23?,18056.084,18056.688,604,208.1,18,1809.2,94,81.865,82.660,49.471,,112,0.44170609699360625,0.52628811556685,off,thinking_tags,0,94,0.000,49.471,0.5263,
2,deepseek-r1:1.5b,load,4,"Who wrote the novel ""1984""?",18057.138,18057.349,210,225.4,17,1687.7,24,78.160,78.160,16.467,,41,0.40163391201662485,0.6861245996950674,off,thinking_tags,0,24,0.000,16.467,0.6861,
2,deepseek-r1:1.5b,load,5,Explain the difference between TCP and UDP in two sentences.,18057.671,18058.682,1010,216.9,19,1972.0,172,67.790,79.430,68.524,,191,0.35876641113140584,0.39839758445406115,off,thinking_tags,0,172,0.000,68.524,0.3984,
2,deepseek-r1:1.5b,load,6,What are the main advantages of using containers over virtua,18058.724,18058.872,148,232.1,19,1999.8,12,109.410,109.410,16.219,,31,0.5231924330381228,1.3515804520151506,off,thinking_tags,0,12,0.000,16.219,1.3516,
2,deepseek-r1:1.5b,load,7,Describe how HTTPS protects data in transit.,18059.289,18061.313,2024,216.2,15,1529.0,359,97.795,119.860,197.985,,374,0.5293724838853235,0.551491111345713,off,thinking_tags,0,359,0.000,197.985,0.5515,
2,deepseek-r1:1.5b,load,8,What is gradient descent and why is it used in machine learn,18061.394,18064.555,3160,214.2,20,2139.8,578,117.638,122.810,371.812,,598,0.6217588505334148,0.6432729976106956,off,thinking_tags,0,578,0.000,371.812,0.6433,
2,deepseek-r1:1.5b,load,9,Summarise the causes of World War I in three bullet points.,18064.580,18065.343,763,205.8,21,2206.9,120,117.390,122.270,89.592,,141,0.635405673069503,0.746601665856666,off,thinking_tags,0,120,0.000,89.592,0.7466,
2,deepseek-r1:1.5b,load,10,Write a Python function that checks whether a given string i,18065.658,18068.127,2468,213.7,27,2754.2,438,106.270,121.530,262.302,,465,0.5640901543269525,0.5988628350731345,off,thinking_tags,0,438,0.000,262.302,0.5989,
2,deepseek-r1:1.5b,load,11,Explain how a transformer neural network works. Cover attent,18068.283,18070.057,1773,216.2,26,2683.7,316,112.433,121.640,199.398,,342,0.5830340570475437,0.6310052136400631,off,thinking_tags,0,316,0.000,199.398,0.6310,
2,deepseek-r1:1.5b,load,12,Write a short story (about 200 words) about a robot who disc,18070.381,18071.446,1064,217.8,30,3104.0,183,98.990,108.240,105.394,,213,0.494806627624458,0.5759224682186315,off,thinking_tags,0,183,0.000,105.394,0.5759,
2,deepseek-r1:1.5b,load,13,List and briefly explain ten common software design patterns,18071.953,18074.418,2464,206.7,23,2339.2,422,101.284,118.170,249.641,,445,0.5609909524823624,0.5915662887550979,off,thinking_tags,0,422,0.000,249.641,0.5916,
2,deepseek-r1:1.5b,load,14,Describe the pros and cons of renewable energy sources: sola,18074.582,18077.082,2499,204.0,28,2239.8,421,110.838,117.720,277.030,,449,0.6169923348842905,0.6580274545440532,off,thinking_tags,0,421,0.000,277.030,0.6580,
3,deepseek-r1:1.5b,load,0,What is the capital of France?,18077.237,18077.366,128,238.0,14,1467.1,8,109.640,109.640,14.142,,22,0.6428116302405992,1.7677319831616478,off,thinking_tags,0,8,0.000,14.142,1.7677,
3,deepseek-r1:1.5b,load,1,What year was the C programming language created?,18077.783,18078.056,273,220.3,16,1579.9,33,72.250,72.250,19.767,,49,0.403416279593237,0.5990120515172307,off,thinking_tags,0,33,0.000,19.767,0.5990,
3,deepseek-r1:1.5b,load,2,Name three planets in our solar system.,18078.323,18078.679,356,211.6,15,1544.0,49,57.420,57.420,20.472,,64,0.31987062576490305,0.4177902050806897,off,thinking_tags,0,49,0.000,20.472,0.4178,
3,deepseek-r1:1.5b,load,3,What is 17 multiplied by 23?,18078.853,18079.238,385,218.0,18,1737.7,56,73.900,73.900,28.519,,74,0.3853941793169872,0.5092708798117331,off,thinking_tags,0,56,0.000,28.519,0.5093,
3,deepseek-r1:1.5b,load,4,"Who wrote the novel ""1984""?",18079.390,18079.614,224,224.6,17,1696.2,24,83.080,83.080,18.616,,41,0.45405162450909636,0.7756715252030396,off,thinking_tags,0,24,0.000,18.616,0.7757,
3,deepseek-r1:1.5b,load,5,Explain the difference between TCP and UDP in two sentences.,18079.926,18081.043,1117,215.3,19,2014.5,190,87.797,112.110,98.080,,209,0.46928443894953337,0.5162128828444866,off,thinking_tags,0,190,0.000,98.080,0.5162,
3,deepseek-r1:1.5b,load,6,What are the main advantages of using containers over virtua,18081.508,18081.661,152,228.3,19,1930.3,13,88.780,88.780,13.578,,32,0.42432308613009584,1.0444875966279281,off,thinking_tags,0,13,0.000,13.578,1.0445,
3,deepseek-r1:1.5b,load,7,Describe how HTTPS protects data in transit.,18082.038,18084.705,2667,212.1,15,1563.8,474,100.028,122.210,266.801,,489,0.5456062284883194,0.5628722483771903,off,thinking_tags,0,474,0.000,266.801,0.5629,
3,deepseek-r1:1.5b,load,8,What is gradient descent and why is it used in machine learn,18085.210,18087.912,2702,210.0,20,2071.1,478,104.682,122.090,282.861,,498,0.5679942754389707,0.5917597262941577,off,thinking_tags,0,478,0.000,282.861,0.5918,
3,deepseek-r1:1.5b,load,9,Summarise the causes of World War I in three bullet points.,18088.397,18089.788,1390,213.0,21,2060.8,239,92.523,111.380,128.642,,260,0.494775057148045,0.5382490161443166,off,thinking_tags,0,239,0.000,128.642,0.5382,
3,deepseek-r1:1.5b,load,10,Write a Python function that checks whether a given string i,18089.976,18092.374,2397,211.8,27,2380.1,424,112.388,121.340,269.490,,451,0.5975390806650698,0.6355899183489303,off,thinking_tags,0,424,0.000,269.490,0.6356,
3,deepseek-r1:1.5b,load,11,Explain how a transformer neural network works. Cover attent,18092.609,18097.311,4701,212.5,26,2737.9,852,116.456,123.510,547.564,,878,0.6236486755655569,0.6426802079184964,off,thinking_tags,0,852,0.000,547.564,0.6427,
3,deepseek-r1:1.5b,load,12,Write a short story (about 200 words) about a robot who disc,18097.334,18101.843,4508,208.5,30,3052.4,796,119.268,123.990,537.725,,826,0.6509991783151406,0.6755343232265153,off,thinking_tags,0,796,0.000,537.725,0.6755,
3,deepseek-r1:1.5b,load,13,List and briefly explain ten common software design patterns,18102.103,18103.842,1738,209.5,23,1908.8,296,108.172,119.470,188.049,,319,0.5894967366365729,0.6353022263076579,off,thinking_tags,0,296,0.000,188.049,0.6353,
3,deepseek-r1:1.5b,load,14,Describe the pros and cons of renewable energy sources: sola,18104.211,18108.250,4038,205.0,28,2799.0,692,110.589,119.490,446.587,,720,0.6202602639540307,0.6453575000677776,off,thinking_tags,0,692,0.000,446.587,0.6454,
0,deepseek-r1:7b,idle,-1,IDLE_BASELINE,18133.697,18144.212,10515,0,0,0,0,17.279,24.980,181.705,,0,0,0,on,thinking_tags,0,0,0,0,0,
1,deepseek-r1:7b,load,0,What is the capital of France?,18144.213,18144.755,542,62.6,10,38.8,12,26.445,37.670,14.337,,22,0.6516952322840792,1.194774592520812,on,thinking_tags,0,12,0.000,14.337,1.1948,
1,deepseek-r1:7b,load,1,What year was the C programming language created?,18145.321,18153.963,8641,57.5,12,351.6,471,123.696,134.240,1068.979,,483,2.2132072662718296,2.2695947125462714,on,thinking_tags,399,72,905.568,163.411,2.2696,
1,deepseek-r1:7b,load,2,Name three planets in our solar system.,18154.240,18160.834,6594,57.6,11,463.4,357,129.335,134.630,852.838,,368,2.3174947023902264,2.3889021021837626,on,thinking_tags,340,17,812.227,40.611,2.3889,
1,deepseek-r1:7b,load,3,What is 17 multiplied by 23?,18161.062,18165.743,4680,57.8,14,589.5,254,128.329,136.240,600.672,,268,2.2413135477921706,2.364850514993314,on,thinking_tags,113,141,267.228,333.444,2.3649,
1,deepseek-r1:7b,load,4,"Who wrote the novel ""1984""?",18165.826,18166.754,927,58.2,13,542.9,46,126.175,131.170,117.020,,59,1.9833917022232048,2.5439154441558496,on,thinking_tags,0,46,0.000,117.020,2.5439,
1,deepseek-r1:7b,load,5,Explain the difference between TCP and UDP in two sentences.,18166.881,18174.301,7419,57.9,15,625.4,404,132.314,136.260,981.764,,419,2.343111417029434,2.430108128057755,on,thinking_tags,337,67,818.946,162.817,2.4301,
1,deepseek-r1:7b,load,6,What are the main advantages of using containers over virtua,18174.788,18197.324,22535,57.6,15,627.7,1239,133.784,137.300,3014.910,,1254,2.4042345930726743,2.4333415494052733,on,thinking_tags,952,287,2316.541,698.369,2.4333,
1,deepseek-r1:7b,load,7,Describe how HTTPS protects data in transit.,18197.415,18212.460,15044,57.1,11,462.5,817,135.054,137.620,2031.825,,828,2.453895452740127,2.4869344368039474,on,thinking_tags,581,236,1444.909,586.917,2.4869,
1,deepseek-r1:7b,load,8,What is gradient descent and why is it used in machine learn,18212.635,18238.740,26104,56.7,16,664.9,1415,135.482,138.070,3536.675,,1431,2.471470817925474,2.4994167777041367,on,thinking_tags,984,431,2459.426,1077.249,2.4994,
1,deepseek-r1:7b,load,9,Summarise the causes of World War I in three bullet points.,18238.874,18247.967,9092,57.4,17,705.9,494,134.811,137.710,1225.771,,511,2.3987696505960017,2.481318403754164,on,thinking_tags,385,109,955.308,270.464,2.4813,
1,deepseek-r1:7b,load,10,Write a Python function that checks whether a given string i,18248.378,18274.029,25650,57.0,23,655.5,1396,135.536,138.970,3476.588,,1419,2.450026924709872,2.4903926978247193,on,thinking_tags,989,407,2462.998,1013.590,2.4904,
1,deepseek-r1:7b,load,11,Explain how a transformer neural network works. Cover attent,18274.161,18297.715,23553,57.4,22,929.5,1294,136.915,139.090,3224.844,,1316,2.4504892849088593,2.4921513902164287,on,thinking_tags,935,359,2330.162,894.682,2.4922,
1,deepseek-r1:7b,load,12,Write a short story (about 200 words) about a robot who disc,18297.801,18308.647,10846,57.1,26,1086.8,585,135.551,138.790,1470.210,,611,2.4062363585661983,2.5131801967246963,on,thinking_tags,294,291,738.875,731.335,2.5132,
1,deepseek-r1:7b,load,13,List and briefly explain ten common software design patterns,18308.930,18329.835,20905,56.7,19,789.7,1129,134.961,138.030,2821.356,,1148,2.457627587309205,2.498987130408297,on,thinking_tags,675,454,1686.816,1134.540,2.4990,
1,deepseek-r1:7b,load,14,Describe the pros and cons of renewable energy sources: sola,18330.083,18348.511,18428,56.9,24,978.4,1000,135.942,138.880,2505.197,,1024,2.446481545670631,2.505197102766726,on,thinking_tags,681,319,1706.039,799.158,2.5052,
2,deepseek-r1:7b,load,0,What is the capital of France?,18349.033,18349.341,307,62.6,10,361.1,12,89.330,89.330,27.450,,22,1.2477443536068147,2.2875313149458267,on,thinking_tags,0,12,0.000,27.450,2.2875,
2,deepseek-r1:7b,load,1,What year was the C programming language created?,18349.567,18360.143,10576,57.4,12,495.0,576,131.842,138.910,1394.403,,588,2.3714333880278753,2.420838250278456,on,thinking_tags,462,114,1118.427,275.976,2.4208,
2,deepseek-r1:7b,load,2,Name three planets in our solar system.,18360.628,18367.504,6876,56.8,11,461.3,368,127.529,136.410,876.931,,379,2.3138027824612264,2.382965365632622,on,thinking_tags,351,17,836.421,40.510,2.3830,
2,deepseek-r1:7b,load,3,What is 17 multiplied by 23?,18367.559,18372.825,5265,55.9,14,558.0,275,132.977,137.730,700.197,,289,2.4228259370652725,2.5461698029522317,on,thinking_tags,106,169,269.894,430.303,2.5462,
2,deepseek-r1:7b,load,4,"Who wrote the novel ""1984""?",18372.858,18373.726,868,59.0,13,533.0,43,130.080,134.020,112.930,,56,2.0166133853513957,2.626287199527399,on,thinking_tags,0,43,0.000,112.930,2.6263,
2,deepseek-r1:7b,load,5,Explain the difference between TCP and UDP in two sentences.,18373.913,18379.888,5974,57.3,15,599.8,321,131.353,137.360,784.817,,336,2.3357646877788705,2.4449125703853594,on,thinking_tags,261,60,638.122,146.695,2.4449,
2,deepseek-r1:7b,load,6,What are the main advantages of using containers over virtua,18380.279,18401.209,20929,57.4,15,617.8,1147,134.851,138.570,2822.364,,1162,2.4288844543297934,2.460648418423034,on,thinking_tags,817,330,2010.350,812.014,2.4606,
2,deepseek-r1:7b,load,7,Describe how HTTPS protects data in transit.,18401.286,18417.700,16413,57.8,11,442.2,902,136.252,138.660,2236.433,,913,2.4495428691232553,2.479415343136954,on,thinking_tags,626,276,1552.114,684.319,2.4794,
2,deepseek-r1:7b,load,8,What is gradient descent and why is it used in machine learn,18418.078,18437.506,19428,57.3,16,671.3,1060,134.431,138.820,2611.736,,1076,2.4272636439639035,2.463901585759585,on,thinking_tags,695,365,1712.412,899.324,2.4639,
2,deepseek-r1:7b,load,9,Summarise the causes of World War I in three bullet points.,18438.027,18445.409,7381,57.4,17,693.5,399,129.983,137.800,959.474,,416,2.3064290554270013,2.404697962550457,on,thinking_tags,284,115,682.934,276.540,2.4047,
2,deepseek-r1:7b,load,10,Write a Python function that checks whether a given string i,18445.912,18487.185,41272,56.8,23,963.3,2249,136.267,139.560,5624.092,,2272,2.475392755904038,2.5007080219715316,on,thinking_tags,1840,409,4601.303,1022.790,2.5007,
2,deepseek-r1:7b,load,11,Explain how a transformer neural network works. Cover attent,18487.438,18505.296,17857,57.4,22,904.1,977,135.411,138.150,2418.168,,999,2.42058863514533,2.475095236960271,on,thinking_tags,551,426,1363.777,1054.391,2.4751,
2,deepseek-r1:7b,load,12,Write a short story (about 200 words) about a robot who disc,18505.818,18524.734,18915,57.5,26,1085.6,1036,134.174,138.930,2538.016,,1062,2.3898458168338417,2.4498226423528378,on,thinking_tags,582,454,1425.797,1112.219,2.4498,
2,deepseek-r1:7b,load,13,List and briefly explain ten common software design patterns,18525.225,18547.016,21790,57.2,19,812.3,1191,134.796,138.540,2937.301,,1210,2.4275213241677025,2.4662475249730647,on,thinking_tags,770,421,1899.011,1038.290,2.4662,
2,deepseek-r1:7b,load,14,Describe the pros and cons of renewable energy sources: sola,18547.273,18565.560,18287,57.1,24,992.7,997,135.359,138.550,2475.345,,1021,2.42443162811904,2.482793071524112,on,thinking_tags,731,266,1814.922,660.423,2.4828,
3,deepseek-r1:7b,load,0,What is the capital of France?,18565.664,18565.989,325,59.0,10,336.7,12,126.870,126.870,41.236,,22,1.8743604543983385,3.4363274997302873,on,thinking_tags,0,12,0.000,41.236,3.4363,
3,deepseek-r1:7b,load,1,What year was the C programming language created?,18566.217,18571.967,5749,57.9,12,507.2,312,129.195,136.790,742.849,,324,2.292743695835932,2.3809261456757755,on,thinking_tags,244,68,580.946,161.903,2.3809,
3,deepseek-r1:7b,load,2,Name three planets in our solar system.,18571.991,18577.222,5230,57.7,11,457.9,282,134.430,136.810,703.188,,293,2.399960393277046,2.493575869610548,on,thinking_tags,267,15,665.785,37.404,2.4936,
3,deepseek-r1:7b,load,3,What is 17 multiplied by 23?,18577.262,18581.794,4531,56.8,14,581.4,241,132.268,136.540,599.344,,255,2.3503686638290473,2.486904602806668,on,thinking_tags,95,146,236.256,363.088,2.4869,
3,deepseek-r1:7b,load,4,"Who wrote the novel ""1984""?",18582.043,18592.001,9957,57.7,13,537.5,546,133.798,137.620,1332.252,,559,2.383276893059778,2.440021580989773,on,thinking_tags,463,83,1129.730,202.522,2.4400,
3,deepseek-r1:7b,load,5,Explain the difference between TCP and UDP in two sentences.,18592.037,18599.475,7437,57.9,15,630.1,406,134.698,137.960,1001.780,,421,2.3795250818913165,2.4674385701385324,on,thinking_tags,358,48,883.343,118.437,2.4674,
3,deepseek-r1:7b,load,6,What are the main advantages of using containers over virtua,18599.955,18617.687,17731,56.9,15,626.6,963,133.622,137.500,2369.383,,978,2.4226823386575016,2.460418823683319,on,thinking_tags,699,264,1719.833,649.551,2.4604,
3,deepseek-r1:7b,load,7,Describe how HTTPS protects data in transit.,18617.805,18639.795,21989,56.9,11,438.4,1191,135.527,138.090,2980.175,,1202,2.479347066824312,2.5022461581215976,on,thinking_tags,871,320,2179.456,800.719,2.5022,
3,deepseek-r1:7b,load,8,What is gradient descent and why is it used in machine learn,18639.890,18665.064,25174,56.9,16,659.0,1370,136.746,138.630,3442.575,,1386,2.483820606595005,2.5128287304676475,on,thinking_tags,984,386,2472.623,969.952,2.5128,
3,deepseek-r1:7b,load,9,Summarise the causes of World War I in three bullet points.,18665.134,18675.655,10521,57.1,17,701.9,570,135.036,137.570,1420.772,,587,2.420394612936471,2.492581820690716,on,thinking_tags,426,144,1061.840,358.932,2.4926,
3,deepseek-r1:7b,load,10,Write a Python function that checks whether a given string i,18675.658,18696.238,20579,57.3,23,990.4,1124,136.733,138.500,2813.966,,1147,2.4533273496125307,2.503528887905314,on,thinking_tags,796,328,1992.809,821.157,2.5035,
3,deepseek-r1:7b,load,11,Explain how a transformer neural network works. Cover attent,18696.650,18714.933,18282,56.5,22,922.4,985,133.560,138.140,2441.826,,1007,2.424851972776919,2.4790111031333577,on,thinking_tags,557,428,1380.809,1061.017,2.4790,
3,deepseek-r1:7b,load,12,Write a short story (about 200 words) about a robot who disc,18715.101,18731.256,16154,56.6,26,1085.4,867,133.924,137.260,2163.468,,893,2.4226968924542946,2.4953498557804905,on,thinking_tags,576,291,1437.322,726.147,2.4953,
3,deepseek-r1:7b,load,13,List and briefly explain ten common software design patterns,18731.532,18749.946,18414,56.9,19,769.1,1000,134.715,138.360,2480.758,,1019,2.434502826531632,2.480758380235733,on,thinking_tags,680,320,1686.916,793.843,2.4808,
3,deepseek-r1:7b,load,14,Describe the pros and cons of renewable energy sources: sola,18749.978,18770.044,20065,57.4,24,1006.6,1101,136.835,139.050,2745.711,,1125,2.440631596815886,2.4938333754930713,on,thinking_tags,797,304,1987.585,758.125,2.4938,
0,deepseek-r1:7b,idle,-1,IDLE_BASELINE,18794.239,18804.325,10085,0,0,0,0,16.825,24.440,169.687,,0,0,0,off,thinking_tags,0,0,0,0,0,
1,deepseek-r1:7b,load,0,What is the capital of France?,18804.325,18804.867,541,61.0,14,43.3,8,21.390,28.250,11.593,,22,0.5269573196498493,1.4491326290370854,off,thinking_tags,0,8,0.000,11.593,1.4491,
1,deepseek-r1:7b,load,1,What year was the C programming language created?,18805.436,18805.994,557,50.8,16,632.5,22,56.240,72.340,31.377,,38,0.8257026263976878,1.426213627414188,off,thinking_tags,0,22,0.000,31.377,1.4262,
1,deepseek-r1:7b,load,2,Name three planets in our solar system.,18806.499,18806.849,350,62.3,15,618.6,15,74.030,74.030,25.955,,30,0.8651723135298864,1.7303446270597729,off,thinking_tags,0,15,0.000,25.955,1.7303,
